data;
param nombreJob := 80;
param nombreRessource := 3;
param duree := 1 2 2 3 3 9 4 10 5 8 6 5 7 9 8 2 9 6 10 10 11 5 12 2 13 3 14 8 15 9 16 4 17 4 18 9 19 9 20 3 21 1 22 3 23 1 24 9 25 7 26 4 27 1 28 6 29 1 30 6 31 9 32 8 33 4 34 4 35 7 36 1 37 8 38 5 39 5 40 3 41 3 42 1 43 9 44 2 45 3 46 6 47 3 48 6 49 3 50 9 51 9 52 2 53 6 54 5 55 8 56 8 57 3 58 5 59 7 60 7 61 4 62 5 63 7 64 1 65 5 66 9 67 6 68 9 69 8 70 10 71 3 72 10 73 10 74 7 75 10 76 5 77 2 78 10 79 8 80 3;
param capaciteRessource := 1 6 2 12 3 15;
param besoinRessource : 1 2 3 :=
                    1   1 6 10
                    2   3 2 3
                    3   1 6 4
                    4   2 7 6
                    5   3 6 6
                    6   3 2 1
                    7   4 4 5
                    8   1 2 2
                    9   2 5 7
                    10   3 7 7
                    11   3 4 2
                    12   4 7 7
                    13   2 3 5
                    14   2 1 8
                    15   1 7 9
                    16   2 7 8
                    17   2 1 9
                    18   3 1 6
                    19   2 6 1
                    20   1 5 6
                    21   4 1 9
                    22   3 4 10
                    23   3 7 10
                    24   4 6 2
                    25   1 2 8
                    26   3 2 9
                    27   4 8 8
                    28   1 6 8
                    29   4 8 8
                    30   3 3 5
                    31   2 8 9
                    32   1 7 2
                    33   4 2 2
                    34   1 2 10
                    35   4 7 10
                    36   2 5 5
                    37   3 2 7
                    38   2 3 6
                    39   3 4 5
                    40   2 4 7
                    41   4 5 3
                    42   2 1 2
                    43   3 7 9
                    44   3 4 5
                    45   2 6 5
                    46   2 4 5
                    47   3 4 10
                    48   2 2 4
                    49   4 4 10
                    50   3 5 10
                    51   4 5 9
                    52   3 6 8
                    53   2 2 4
                    54   2 8 4
                    55   1 6 7
                    56   4 6 1
                    57   4 5 1
                    58   4 3 8
                    59   4 1 1
                    60   4 6 3
                    61   1 2 10
                    62   4 2 4
                    63   1 3 7
                    64   2 8 10
                    65   3 6 8
                    66   1 2 10
                    67   1 3 4
                    68   3 3 7
                    69   1 8 2
                    70   4 1 8
                    71   1 7 7
                    72   1 2 1
                    73   1 6 2
                    74   3 3 9
                    75   4 4 4
                    76   2 8 3
                    77   4 5 2
                    78   2 3 1
                    79   2 1 5
                    80   1 8 6;
end;

