data;
param nombreJob := 80;
param nombreRessource := 3;
param duree := 1 9 2 4 3 1 4 3 5 5 6 4 7 8 8 9 9 10 10 8 11 3 12 6 13 2 14 6 15 8 16 6 17 3 18 3 19 7 20 10 21 4 22 2 23 6 24 5 25 4 26 3 27 2 28 4 29 1 30 8 31 2 32 7 33 1 34 8 35 9 36 7 37 4 38 10 39 8 40 6 41 10 42 5 43 8 44 6 45 10 46 7 47 5 48 9 49 2 50 3 51 8 52 5 53 9 54 10 55 9 56 10 57 9 58 9 59 6 60 9 61 6 62 6 63 4 64 2 65 10 66 5 67 2 68 10 69 10 70 9 71 1 72 10 73 9 74 3 75 3 76 9 77 1 78 2 79 2 80 1;
param capaciteRessource := 1 8 2 12 3 19;
param besoinRessource : 1 2 3 :=
                    1   1 6 2
                    2   3 2 7
                    3   3 6 1
                    4   2 8 8
                    5   1 7 3
                    6   2 6 5
                    7   2 4 7
                    8   4 6 5
                    9   3 2 10
                    10   4 3 6
                    11   3 6 5
                    12   1 4 2
                    13   3 2 2
                    14   3 6 8
                    15   2 6 10
                    16   1 1 8
                    17   2 2 7
                    18   4 4 5
                    19   2 3 2
                    20   4 6 10
                    21   2 4 9
                    22   2 2 9
                    23   4 1 2
                    24   3 6 9
                    25   3 6 3
                    26   3 1 3
                    27   3 3 2
                    28   3 8 6
                    29   4 5 9
                    30   2 1 6
                    31   1 2 7
                    32   4 8 4
                    33   2 2 10
                    34   4 2 8
                    35   4 7 10
                    36   2 5 10
                    37   3 6 9
                    38   2 2 3
                    39   3 4 10
                    40   1 1 1
                    41   3 1 6
                    42   1 1 8
                    43   3 2 3
                    44   1 5 10
                    45   4 4 1
                    46   4 3 10
                    47   2 1 3
                    48   4 5 5
                    49   4 7 9
                    50   1 4 2
                    51   1 7 6
                    52   2 2 9
                    53   4 8 8
                    54   1 4 5
                    55   4 1 10
                    56   2 1 2
                    57   3 7 9
                    58   1 1 8
                    59   4 2 4
                    60   4 6 3
                    61   1 5 1
                    62   4 4 7
                    63   4 3 9
                    64   1 1 3
                    65   3 6 2
                    66   4 5 4
                    67   2 6 5
                    68   2 3 7
                    69   1 4 8
                    70   4 8 7
                    71   2 3 4
                    72   3 5 6
                    73   2 4 8
                    74   2 6 6
                    75   3 1 3
                    76   3 7 3
                    77   2 8 4
                    78   3 5 7
                    79   4 7 3
                    80   3 6 8;
end;

