data;
param nombreJob := 80;
param nombreRessource := 3;
param duree := 1 6 2 7 3 3 4 3 5 7 6 5 7 10 8 9 9 2 10 8 11 1 12 3 13 4 14 10 15 7 16 7 17 8 18 7 19 9 20 1 21 5 22 9 23 10 24 2 25 9 26 3 27 1 28 7 29 5 30 6 31 1 32 10 33 5 34 1 35 7 36 2 37 4 38 1 39 6 40 5 41 5 42 6 43 3 44 9 45 3 46 5 47 7 48 8 49 7 50 10 51 1 52 5 53 1 54 1 55 8 56 9 57 7 58 4 59 5 60 7 61 2 62 2 63 7 64 5 65 5 66 10 67 8 68 4 69 8 70 3 71 8 72 10 73 5 74 7 75 7 76 7 77 10 78 1 79 8 80 5;
param capaciteRessource := 1 8 2 13 3 18;
param besoinRessource : 1 2 3 :=
                    1   1 4 3
                    2   3 1 4
                    3   4 2 6
                    4   3 7 1
                    5   2 5 4
                    6   4 5 8
                    7   2 3 3
                    8   2 8 5
                    9   2 7 9
                    10   3 4 9
                    11   3 4 3
                    12   2 4 4
                    13   3 4 4
                    14   1 5 7
                    15   1 6 9
                    16   2 6 4
                    17   3 6 8
                    18   2 1 10
                    19   4 7 1
                    20   2 4 3
                    21   2 5 10
                    22   2 7 9
                    23   2 6 2
                    24   4 8 3
                    25   4 5 10
                    26   1 7 3
                    27   4 2 4
                    28   1 8 6
                    29   4 4 7
                    30   3 2 5
                    31   3 7 7
                    32   1 2 8
                    33   4 8 2
                    34   2 5 9
                    35   3 8 9
                    36   3 6 1
                    37   3 1 2
                    38   3 3 2
                    39   1 6 3
                    40   3 7 7
                    41   2 4 3
                    42   3 2 5
                    43   1 3 9
                    44   1 1 3
                    45   1 7 5
                    46   1 4 5
                    47   2 4 10
                    48   4 3 9
                    49   2 5 3
                    50   2 1 3
                    51   4 8 4
                    52   4 7 6
                    53   1 1 6
                    54   4 8 8
                    55   1 5 4
                    56   3 3 6
                    57   1 7 8
                    58   2 5 5
                    59   2 2 7
                    60   2 5 8
                    61   2 2 10
                    62   2 8 10
                    63   4 1 10
                    64   2 4 8
                    65   4 4 6
                    66   2 2 3
                    67   4 4 3
                    68   3 3 2
                    69   1 4 7
                    70   2 5 6
                    71   2 4 2
                    72   4 4 2
                    73   1 3 3
                    74   2 4 1
                    75   3 4 1
                    76   2 8 4
                    77   3 2 5
                    78   1 7 4
                    79   4 2 2
                    80   3 7 5;
end;

