data;
param nombreJob := 80;
param nombreRessource := 3;
param duree := 1 9 2 6 3 2 4 9 5 4 6 6 7 10 8 8 9 6 10 3 11 9 12 9 13 3 14 9 15 10 16 6 17 8 18 6 19 4 20 1 21 8 22 4 23 4 24 8 25 6 26 1 27 2 28 4 29 2 30 3 31 1 32 8 33 5 34 10 35 5 36 2 37 4 38 3 39 3 40 2 41 7 42 1 43 4 44 10 45 3 46 6 47 3 48 6 49 4 50 9 51 2 52 3 53 4 54 6 55 9 56 6 57 8 58 8 59 3 60 8 61 3 62 1 63 9 64 8 65 2 66 6 67 4 68 10 69 5 70 9 71 8 72 4 73 5 74 1 75 10 76 9 77 10 78 10 79 3 80 1;
param capaciteRessource := 1 6 2 16 3 20;
param besoinRessource : 1 2 3 :=
                    1   2 4 1
                    2   4 2 5
                    3   4 7 3
                    4   4 6 8
                    5   1 1 8
                    6   1 7 6
                    7   3 8 2
                    8   1 1 3
                    9   3 6 5
                    10   1 7 10
                    11   1 6 10
                    12   1 7 6
                    13   2 8 5
                    14   2 8 8
                    15   3 1 5
                    16   4 6 3
                    17   1 8 4
                    18   3 2 2
                    19   2 2 10
                    20   3 8 5
                    21   1 3 9
                    22   4 2 10
                    23   2 4 5
                    24   2 4 4
                    25   2 8 1
                    26   4 2 2
                    27   4 7 2
                    28   1 2 9
                    29   4 7 9
                    30   1 5 5
                    31   4 8 3
                    32   4 2 7
                    33   1 8 5
                    34   1 8 10
                    35   4 3 3
                    36   2 5 4
                    37   1 2 5
                    38   4 7 9
                    39   4 7 1
                    40   1 7 8
                    41   2 2 1
                    42   3 3 9
                    43   1 1 6
                    44   4 6 10
                    45   2 6 2
                    46   3 4 7
                    47   4 5 8
                    48   1 1 8
                    49   1 5 8
                    50   4 6 1
                    51   4 5 6
                    52   3 6 3
                    53   3 6 2
                    54   2 8 9
                    55   3 5 4
                    56   4 1 5
                    57   1 5 5
                    58   4 3 7
                    59   3 6 10
                    60   4 8 7
                    61   4 4 8
                    62   3 4 5
                    63   2 5 6
                    64   1 2 5
                    65   2 6 1
                    66   2 2 2
                    67   1 1 1
                    68   1 3 4
                    69   3 4 8
                    70   4 2 9
                    71   1 4 7
                    72   1 4 8
                    73   4 2 5
                    74   3 7 4
                    75   2 7 3
                    76   3 6 10
                    77   3 2 1
                    78   2 3 3
                    79   1 1 2
                    80   2 4 2;
end;

