data;
param nombreJob := 30;
param nombreRessource := 3;
param duree := 1 7 2 7 3 8 4 9 5 10 6 3 7 1 8 3 9 3 10 3 11 3 12 3 13 6 14 2 15 8 16 6 17 8 18 6 19 6 20 2 21 2 22 4 23 1 24 1 25 6 26 6 27 4 28 3 29 4 30 3;
param capaciteRessource := 1 4 2 13 3 10;
param besoinRessource : 1 2 3 :=
                    1   3 1 5
                    2   1 4 3
                    3   4 5 1
                    4   1 4 4
                    5   2 7 1
                    6   1 2 2
                    7   2 4 1
                    8   2 4 6
                    9   1 7 8
                    10   3 7 3
                    11   2 1 1
                    12   4 1 4
                    13   3 4 10
                    14   3 8 1
                    15   1 4 1
                    16   1 3 2
                    17   4 3 3
                    18   1 1 4
                    19   1 5 9
                    20   2 1 1
                    21   1 1 7
                    22   2 8 5
                    23   2 3 10
                    24   4 5 9
                    25   4 6 8
                    26   2 5 8
                    27   3 7 10
                    28   2 4 9
                    29   4 5 9
                    30   4 8 3;
end;

