data;
param nombreJob := 30;
param nombreRessource := 3;
param duree := 1 9 2 2 3 4 4 9 5 6 6 6 7 2 8 4 9 4 10 6 11 3 12 7 13 1 14 9 15 9 16 9 17 1 18 1 19 5 20 8 21 1 22 7 23 8 24 4 25 3 26 6 27 3 28 2 29 9 30 9;
param capaciteRessource := 1 4 2 8 3 19;
param besoinRessource : 1 2 3 :=
                    1   2 5 2
                    2   4 8 2
                    3   4 8 4
                    4   4 2 3
                    5   1 4 8
                    6   2 3 4
                    7   2 5 9
                    8   4 7 9
                    9   4 7 6
                    10   1 6 5
                    11   1 6 2
                    12   4 1 9
                    13   1 7 4
                    14   3 8 1
                    15   4 7 6
                    16   4 7 6
                    17   2 1 9
                    18   1 4 7
                    19   4 7 3
                    20   4 4 10
                    21   3 1 3
                    22   3 7 4
                    23   1 7 3
                    24   2 8 5
                    25   2 1 5
                    26   2 8 6
                    27   3 3 10
                    28   4 5 3
                    29   4 4 6
                    30   3 8 7;
end;

