data;
param nombreJob := 30;
param nombreRessource := 3;
param duree := 1 7 2 7 3 5 4 4 5 10 6 6 7 9 8 8 9 3 10 6 11 6 12 10 13 8 14 6 15 2 16 2 17 7 18 9 19 7 20 5 21 6 22 6 23 10 24 4 25 10 26 7 27 9 28 2 29 5 30 10;
param capaciteRessource := 1 7 2 12 3 19;
param besoinRessource : 1 2 3 :=
                    1   2 3 4
                    2   2 3 9
                    3   4 2 6
                    4   4 4 6
                    5   1 3 4
                    6   2 7 8
                    7   1 5 2
                    8   2 5 3
                    9   3 5 5
                    10   4 3 5
                    11   1 6 9
                    12   4 5 10
                    13   2 4 10
                    14   1 3 3
                    15   4 3 5
                    16   3 8 4
                    17   3 4 10
                    18   2 8 3
                    19   2 1 2
                    20   4 3 9
                    21   1 7 7
                    22   2 4 1
                    23   2 1 7
                    24   1 4 10
                    25   1 2 7
                    26   4 6 7
                    27   2 3 5
                    28   2 4 5
                    29   3 2 3
                    30   3 1 1;
end;

