data;
param nombreJob := 10;
param nombreRessource := 3;
param duree := 1 7 2 6 3 5 4 8 5 8 6 6 7 7 8 2 9 5 10 1;
param capaciteRessource := 1 5 2 10 3 19;
param besoinRessource : 1 2 3 :=
                    1   3 8 7
                    2   4 7 9
                    3   2 3 7
                    4   2 7 8
                    5   4 5 1
                    6   3 8 10
                    7   1 8 8
                    8   2 2 8
                    9   3 6 7
                    10   1 7 10;
end;

