data;
param nombreJob := 10;
param nombreRessource := 3;
param duree := 1 10 2 7 3 3 4 1 5 10 6 8 7 1 8 5 9 9 10 2;
param capaciteRessource := 1 4 2 13 3 18;
param besoinRessource : 1 2 3 :=
                    1   3 3 8
                    2   1 7 4
                    3   2 2 7
                    4   3 6 6
                    5   2 6 3
                    6   1 2 7
                    7   3 4 6
                    8   4 5 5
                    9   1 8 9
                    10   2 6 1;
end;

