data;
param nombreJob := 10;
param nombreRessource := 3;
param duree := 1 9 2 3 3 10 4 6 5 1 6 2 7 1 8 1 9 3 10 2;
param capaciteRessource := 1 5 2 13 3 11;
param besoinRessource : 1 2 3 :=
                    1   4 6 3
                    2   1 8 10
                    3   4 4 5
                    4   3 2 4
                    5   4 6 3
                    6   1 6 5
                    7   4 3 3
                    8   2 7 3
                    9   2 8 5
                    10   4 1 7;
end;

