data;
param nombreJob := 10;
param nombreRessource := 3;
param duree := 1 3 2 8 3 3 4 6 5 10 6 10 7 6 8 5 9 7 10 1;
param capaciteRessource := 1 5 2 12 3 16;
param besoinRessource : 1 2 3 :=
                    1   2 5 3
                    2   4 8 2
                    3   1 3 1
                    4   1 7 7
                    5   2 2 8
                    6   3 5 10
                    7   1 4 6
                    8   4 4 8
                    9   3 7 2
                    10   1 5 6;
end;

