data;
param nombreJob := 10;
param nombreRessource := 3;
param duree := 1 9 2 1 3 7 4 10 5 6 6 2 7 3 8 9 9 10 10 1;
param capaciteRessource := 1 8 2 14 3 18;
param besoinRessource : 1 2 3 :=
                    1   3 8 5
                    2   1 2 7
                    3   2 4 2
                    4   3 5 6
                    5   4 6 8
                    6   3 6 5
                    7   1 2 6
                    8   3 1 2
                    9   4 2 6
                    10   2 7 3;
end;

