data;
param nombreJob := 90;
param nombreRessource := 3;
param duree := 1 6 2 10 3 5 4 4 5 2 6 2 7 6 8 1 9 4 10 1 11 9 12 6 13 2 14 5 15 1 16 7 17 6 18 5 19 10 20 4 21 7 22 10 23 3 24 7 25 5 26 10 27 1 28 10 29 1 30 1 31 3 32 6 33 10 34 2 35 9 36 7 37 5 38 2 39 1 40 5 41 2 42 3 43 10 44 10 45 1 46 1 47 10 48 8 49 7 50 7 51 2 52 9 53 2 54 7 55 8 56 4 57 1 58 6 59 8 60 7 61 5 62 6 63 6 64 5 65 9 66 3 67 10 68 6 69 7 70 1 71 5 72 2 73 1 74 9 75 10 76 5 77 1 78 4 79 4 80 9 81 2 82 8 83 1 84 10 85 6 86 7 87 2 88 9 89 10 90 9;
param capaciteRessource := 1 6 2 15 3 18;
param besoinRessource : 1 2 3 :=
                    1   3 5 10
                    2   1 4 6
                    3   3 5 2
                    4   4 8 7
                    5   2 8 7
                    6   3 2 4
                    7   4 6 2
                    8   2 4 3
                    9   2 2 9
                    10   4 2 6
                    11   4 7 10
                    12   4 2 3
                    13   1 1 7
                    14   2 6 1
                    15   1 1 9
                    16   4 7 3
                    17   4 8 4
                    18   2 5 7
                    19   2 7 1
                    20   2 6 8
                    21   4 1 7
                    22   3 8 5
                    23   1 4 10
                    24   4 8 8
                    25   1 8 6
                    26   1 4 1
                    27   3 7 4
                    28   1 6 6
                    29   2 7 1
                    30   3 6 7
                    31   4 8 8
                    32   1 2 1
                    33   1 2 6
                    34   1 4 4
                    35   1 8 9
                    36   3 5 4
                    37   1 8 1
                    38   3 2 7
                    39   1 8 5
                    40   1 3 7
                    41   4 3 8
                    42   2 8 2
                    43   3 6 10
                    44   3 5 9
                    45   3 2 1
                    46   3 4 4
                    47   2 2 7
                    48   2 1 4
                    49   3 7 2
                    50   4 5 9
                    51   3 3 9
                    52   2 7 5
                    53   2 2 9
                    54   1 4 3
                    55   3 1 1
                    56   4 7 8
                    57   1 1 3
                    58   4 6 9
                    59   1 2 5
                    60   2 2 5
                    61   4 8 4
                    62   1 1 10
                    63   4 5 7
                    64   2 3 4
                    65   2 8 5
                    66   2 2 4
                    67   4 2 4
                    68   1 2 2
                    69   4 6 1
                    70   3 2 10
                    71   4 7 5
                    72   4 1 3
                    73   2 4 9
                    74   2 8 6
                    75   3 5 4
                    76   4 3 4
                    77   4 2 8
                    78   1 1 2
                    79   3 7 1
                    80   1 3 10
                    81   1 5 7
                    82   1 7 9
                    83   3 4 10
                    84   4 5 10
                    85   2 8 1
                    86   3 4 4
                    87   3 5 10
                    88   4 3 8
                    89   4 3 9
                    90   1 8 9;
end;

