data;
param nombreJob := 90;
param nombreRessource := 3;
param duree := 1 9 2 7 3 3 4 7 5 5 6 8 7 5 8 7 9 10 10 5 11 7 12 1 13 8 14 9 15 5 16 1 17 10 18 9 19 6 20 2 21 2 22 1 23 6 24 9 25 3 26 10 27 3 28 3 29 5 30 6 31 3 32 3 33 1 34 4 35 3 36 4 37 6 38 9 39 9 40 9 41 5 42 6 43 6 44 7 45 1 46 3 47 9 48 7 49 10 50 10 51 7 52 4 53 4 54 10 55 7 56 5 57 5 58 6 59 2 60 1 61 10 62 8 63 1 64 1 65 6 66 6 67 4 68 5 69 10 70 3 71 1 72 5 73 6 74 10 75 7 76 7 77 1 78 9 79 3 80 6 81 5 82 8 83 6 84 1 85 8 86 2 87 8 88 7 89 6 90 4;
param capaciteRessource := 1 7 2 11 3 11;
param besoinRessource : 1 2 3 :=
                    1   4 5 4
                    2   3 7 1
                    3   1 1 2
                    4   2 5 10
                    5   4 1 9
                    6   3 8 8
                    7   4 5 1
                    8   4 4 5
                    9   1 7 9
                    10   1 5 1
                    11   2 4 9
                    12   1 2 5
                    13   4 3 1
                    14   3 5 4
                    15   2 2 2
                    16   1 4 4
                    17   4 6 7
                    18   3 1 1
                    19   1 3 10
                    20   4 4 8
                    21   2 7 9
                    22   1 3 6
                    23   2 3 10
                    24   2 7 2
                    25   2 7 3
                    26   4 1 7
                    27   3 4 4
                    28   4 4 2
                    29   1 5 5
                    30   1 2 4
                    31   4 6 7
                    32   4 3 3
                    33   1 1 5
                    34   4 7 2
                    35   4 4 7
                    36   3 6 5
                    37   1 2 7
                    38   4 2 2
                    39   3 1 10
                    40   4 8 8
                    41   3 2 3
                    42   1 3 6
                    43   3 3 5
                    44   1 6 8
                    45   4 1 8
                    46   2 5 7
                    47   4 7 5
                    48   3 8 2
                    49   4 5 8
                    50   3 8 3
                    51   4 5 6
                    52   1 3 6
                    53   3 3 9
                    54   3 8 3
                    55   1 3 3
                    56   1 4 3
                    57   2 2 10
                    58   2 7 3
                    59   3 5 10
                    60   1 1 5
                    61   1 2 1
                    62   1 4 2
                    63   1 8 8
                    64   3 3 1
                    65   3 2 3
                    66   1 3 6
                    67   2 6 10
                    68   3 7 8
                    69   1 3 5
                    70   2 4 2
                    71   2 7 6
                    72   2 4 3
                    73   1 5 1
                    74   1 2 8
                    75   3 8 9
                    76   2 3 6
                    77   4 3 2
                    78   1 2 9
                    79   3 5 6
                    80   4 1 1
                    81   3 1 9
                    82   4 6 3
                    83   1 1 3
                    84   3 3 2
                    85   3 7 7
                    86   2 1 7
                    87   1 4 3
                    88   4 2 7
                    89   1 8 9
                    90   4 6 1;
end;

