data;
param nombreJob := 90;
param nombreRessource := 3;
param duree := 1 5 2 7 3 8 4 1 5 8 6 3 7 9 8 8 9 10 10 6 11 4 12 2 13 4 14 2 15 5 16 2 17 2 18 2 19 5 20 1 21 4 22 10 23 4 24 8 25 5 26 8 27 8 28 6 29 10 30 10 31 3 32 3 33 3 34 5 35 4 36 6 37 10 38 7 39 10 40 4 41 3 42 3 43 8 44 4 45 2 46 2 47 5 48 8 49 7 50 8 51 6 52 6 53 3 54 7 55 1 56 10 57 3 58 5 59 10 60 4 61 2 62 8 63 6 64 2 65 7 66 10 67 1 68 5 69 3 70 7 71 6 72 3 73 10 74 3 75 1 76 9 77 4 78 4 79 1 80 10 81 7 82 2 83 5 84 8 85 5 86 8 87 9 88 3 89 1 90 6;
param capaciteRessource := 1 4 2 11 3 13;
param besoinRessource : 1 2 3 :=
                    1   2 7 6
                    2   2 8 2
                    3   2 1 5
                    4   4 2 9
                    5   4 3 5
                    6   3 8 2
                    7   4 3 3
                    8   1 3 8
                    9   2 1 10
                    10   1 1 1
                    11   4 6 5
                    12   4 8 6
                    13   3 3 9
                    14   2 5 10
                    15   4 6 4
                    16   1 2 1
                    17   4 6 3
                    18   2 6 7
                    19   3 7 8
                    20   3 5 4
                    21   3 6 6
                    22   1 1 7
                    23   3 3 6
                    24   2 8 4
                    25   3 6 8
                    26   4 3 9
                    27   4 6 10
                    28   2 5 1
                    29   1 8 4
                    30   3 6 7
                    31   3 2 4
                    32   4 2 6
                    33   2 2 1
                    34   2 6 3
                    35   4 2 6
                    36   4 8 7
                    37   3 6 2
                    38   2 3 9
                    39   3 8 8
                    40   3 5 2
                    41   1 3 3
                    42   1 8 1
                    43   3 7 4
                    44   4 5 6
                    45   3 1 6
                    46   1 2 4
                    47   2 7 10
                    48   1 4 8
                    49   1 3 1
                    50   4 8 2
                    51   4 5 1
                    52   4 8 10
                    53   2 6 7
                    54   4 2 10
                    55   3 6 8
                    56   1 1 10
                    57   1 7 3
                    58   4 1 2
                    59   3 2 2
                    60   2 4 8
                    61   4 7 4
                    62   1 2 5
                    63   1 1 4
                    64   1 7 8
                    65   3 3 2
                    66   3 6 10
                    67   2 7 7
                    68   3 8 8
                    69   2 4 7
                    70   2 3 4
                    71   1 8 4
                    72   2 2 3
                    73   3 8 3
                    74   3 8 4
                    75   1 2 7
                    76   1 2 4
                    77   2 3 2
                    78   3 1 10
                    79   3 1 7
                    80   1 8 2
                    81   1 7 4
                    82   2 1 10
                    83   2 1 10
                    84   2 5 7
                    85   3 6 2
                    86   4 4 3
                    87   1 3 5
                    88   4 4 3
                    89   3 3 5
                    90   1 2 3;
end;

