data;
param nombreJob := 20;
param nombreRessource := 3;
param duree := 1 3 2 1 3 6 4 9 5 1 6 10 7 3 8 1 9 2 10 7 11 8 12 9 13 4 14 6 15 2 16 6 17 3 18 9 19 3 20 5;
param capaciteRessource := 1 5 2 9 3 20;
param besoinRessource : 1 2 3 :=
                    1   2 7 1
                    2   1 1 1
                    3   1 8 7
                    4   3 5 8
                    5   4 2 8
                    6   4 6 1
                    7   1 6 8
                    8   1 6 2
                    9   3 7 6
                    10   1 1 8
                    11   1 2 3
                    12   2 8 5
                    13   4 2 5
                    14   3 1 10
                    15   1 5 4
                    16   3 8 8
                    17   3 3 4
                    18   4 4 9
                    19   1 6 10
                    20   1 4 6;
end;

