data;
param nombreJob := 20;
param nombreRessource := 3;
param duree := 1 4 2 9 3 8 4 3 5 1 6 1 7 2 8 7 9 1 10 9 11 10 12 9 13 8 14 8 15 3 16 1 17 4 18 8 19 4 20 3;
param capaciteRessource := 1 4 2 15 3 10;
param besoinRessource : 1 2 3 :=
                    1   2 7 5
                    2   2 7 1
                    3   4 1 6
                    4   2 3 2
                    5   4 7 7
                    6   1 7 3
                    7   3 1 10
                    8   3 4 1
                    9   4 3 5
                    10   1 1 2
                    11   2 2 10
                    12   4 6 5
                    13   4 4 9
                    14   1 3 3
                    15   3 8 7
                    16   1 2 7
                    17   3 1 8
                    18   3 6 4
                    19   3 1 10
                    20   2 2 8;
end;

