data;
param nombreJob := 20;
param nombreRessource := 3;
param duree := 1 2 2 2 3 10 4 9 5 1 6 1 7 7 8 9 9 7 10 8 11 6 12 8 13 8 14 10 15 8 16 9 17 1 18 3 19 7 20 7;
param capaciteRessource := 1 4 2 12 3 17;
param besoinRessource : 1 2 3 :=
                    1   1 6 8
                    2   4 3 7
                    3   3 7 9
                    4   1 1 5
                    5   2 6 7
                    6   4 8 1
                    7   2 8 6
                    8   3 3 5
                    9   4 6 6
                    10   1 3 4
                    11   1 1 8
                    12   2 3 9
                    13   3 8 2
                    14   3 7 5
                    15   1 7 1
                    16   1 7 9
                    17   2 2 6
                    18   3 6 2
                    19   2 2 1
                    20   1 8 8;
end;

