data;
param nombreJob := 20;
param nombreRessource := 3;
param duree := 1 4 2 3 3 1 4 10 5 4 6 6 7 7 8 5 9 6 10 10 11 5 12 9 13 10 14 8 15 3 16 10 17 3 18 2 19 6 20 5;
param capaciteRessource := 1 5 2 16 3 11;
param besoinRessource : 1 2 3 :=
                    1   3 3 5
                    2   3 3 7
                    3   2 8 2
                    4   1 6 2
                    5   3 3 7
                    6   1 5 2
                    7   2 7 7
                    8   1 7 2
                    9   2 3 4
                    10   1 1 6
                    11   4 3 2
                    12   3 5 8
                    13   1 2 7
                    14   3 7 3
                    15   1 5 4
                    16   2 3 10
                    17   1 5 6
                    18   2 2 3
                    19   2 6 5
                    20   3 2 1;
end;

