data;
param nombreJob := 50;
param nombreRessource := 3;
param duree := 1 5 2 4 3 5 4 9 5 2 6 10 7 1 8 10 9 7 10 10 11 7 12 6 13 8 14 3 15 7 16 9 17 3 18 9 19 3 20 8 21 6 22 4 23 7 24 8 25 6 26 2 27 3 28 4 29 8 30 2 31 4 32 9 33 8 34 4 35 3 36 9 37 10 38 3 39 3 40 10 41 6 42 6 43 2 44 8 45 3 46 7 47 4 48 8 49 10 50 10;
param capaciteRessource := 1 5 2 8 3 20;
param besoinRessource : 1 2 3 :=
                    1   4 7 8
                    2   3 7 6
                    3   3 6 6
                    4   1 3 4
                    5   3 1 3
                    6   1 6 7
                    7   1 2 8
                    8   3 3 5
                    9   4 4 5
                    10   2 8 8
                    11   2 8 4
                    12   1 6 1
                    13   3 6 10
                    14   4 8 4
                    15   3 8 4
                    16   2 8 8
                    17   2 3 3
                    18   1 2 1
                    19   4 1 6
                    20   4 5 7
                    21   2 5 7
                    22   4 5 10
                    23   3 2 4
                    24   4 8 10
                    25   2 3 6
                    26   2 2 2
                    27   4 5 10
                    28   1 6 1
                    29   2 7 7
                    30   1 8 4
                    31   4 4 6
                    32   2 1 4
                    33   2 2 2
                    34   3 7 2
                    35   2 6 10
                    36   4 3 8
                    37   3 5 10
                    38   1 8 4
                    39   2 2 9
                    40   3 6 10
                    41   4 3 8
                    42   4 6 8
                    43   2 4 1
                    44   4 8 7
                    45   1 4 4
                    46   1 2 1
                    47   1 1 7
                    48   2 8 1
                    49   3 8 8
                    50   2 6 5;
end;

