data;
param nombreJob := 50;
param nombreRessource := 3;
param duree := 1 6 2 5 3 10 4 10 5 10 6 9 7 3 8 1 9 4 10 1 11 6 12 1 13 4 14 6 15 10 16 10 17 1 18 6 19 2 20 8 21 6 22 9 23 3 24 7 25 6 26 8 27 1 28 7 29 3 30 2 31 10 32 4 33 6 34 1 35 6 36 2 37 7 38 9 39 7 40 1 41 8 42 5 43 10 44 5 45 2 46 8 47 9 48 1 49 3 50 4;
param capaciteRessource := 1 8 2 16 3 19;
param besoinRessource : 1 2 3 :=
                    1   1 3 2
                    2   4 7 9
                    3   2 5 1
                    4   3 1 7
                    5   2 4 7
                    6   2 4 9
                    7   4 3 2
                    8   1 8 8
                    9   4 5 9
                    10   1 6 1
                    11   1 7 3
                    12   1 6 7
                    13   2 1 4
                    14   3 8 6
                    15   3 1 9
                    16   1 8 8
                    17   4 5 7
                    18   1 8 7
                    19   2 7 4
                    20   2 4 3
                    21   2 3 2
                    22   1 4 5
                    23   1 6 10
                    24   1 5 8
                    25   4 3 10
                    26   2 3 2
                    27   4 4 9
                    28   3 8 6
                    29   1 5 2
                    30   1 3 9
                    31   2 3 9
                    32   4 6 7
                    33   1 1 6
                    34   2 8 2
                    35   3 7 5
                    36   3 3 2
                    37   1 3 10
                    38   2 5 5
                    39   4 2 8
                    40   3 5 8
                    41   3 6 2
                    42   2 1 5
                    43   2 2 2
                    44   4 3 5
                    45   2 3 2
                    46   4 6 9
                    47   1 1 4
                    48   4 7 1
                    49   3 4 6
                    50   1 6 3;
end;

