data;
param nombreJob := 60;
param nombreRessource := 3;
param duree := 1 5 2 7 3 10 4 9 5 2 6 7 7 5 8 1 9 4 10 1 11 7 12 4 13 9 14 2 15 2 16 5 17 9 18 1 19 6 20 4 21 8 22 2 23 2 24 7 25 1 26 2 27 7 28 2 29 10 30 10 31 8 32 1 33 1 34 3 35 5 36 10 37 2 38 4 39 6 40 6 41 3 42 3 43 10 44 10 45 3 46 4 47 3 48 7 49 6 50 4 51 5 52 10 53 3 54 7 55 6 56 10 57 6 58 6 59 5 60 1;
param capaciteRessource := 1 5 2 13 3 10;
param besoinRessource : 1 2 3 :=
                    1   4 2 2
                    2   2 6 7
                    3   2 3 2
                    4   4 3 1
                    5   2 8 10
                    6   2 2 9
                    7   2 4 10
                    8   3 1 2
                    9   1 3 10
                    10   1 8 1
                    11   4 3 10
                    12   1 5 10
                    13   4 5 5
                    14   4 1 3
                    15   2 7 1
                    16   2 1 6
                    17   4 4 2
                    18   4 6 3
                    19   3 2 5
                    20   4 4 7
                    21   3 3 8
                    22   4 5 10
                    23   3 1 6
                    24   2 4 2
                    25   2 2 2
                    26   4 8 9
                    27   1 2 7
                    28   1 7 7
                    29   4 8 9
                    30   4 2 3
                    31   2 7 2
                    32   3 1 4
                    33   3 6 7
                    34   3 6 9
                    35   4 7 3
                    36   4 3 5
                    37   1 5 2
                    38   3 1 3
                    39   2 3 1
                    40   2 5 1
                    41   4 1 3
                    42   3 8 7
                    43   1 2 9
                    44   4 2 9
                    45   4 2 3
                    46   3 1 3
                    47   2 1 1
                    48   1 7 1
                    49   3 1 10
                    50   2 3 9
                    51   1 5 6
                    52   2 5 4
                    53   1 1 6
                    54   2 6 4
                    55   1 4 5
                    56   4 2 1
                    57   4 6 8
                    58   3 8 5
                    59   3 4 1
                    60   4 7 7;
end;

