data;
param nombreJob := 60;
param nombreRessource := 3;
param duree := 1 9 2 5 3 2 4 5 5 10 6 5 7 5 8 6 9 4 10 8 11 5 12 5 13 5 14 8 15 8 16 10 17 3 18 1 19 10 20 6 21 10 22 10 23 6 24 4 25 5 26 4 27 3 28 4 29 3 30 1 31 10 32 8 33 3 34 2 35 5 36 6 37 3 38 7 39 7 40 7 41 8 42 9 43 8 44 3 45 6 46 4 47 3 48 1 49 3 50 9 51 8 52 5 53 7 54 4 55 10 56 9 57 9 58 8 59 10 60 7;
param capaciteRessource := 1 7 2 9 3 18;
param besoinRessource : 1 2 3 :=
                    1   3 7 6
                    2   3 3 7
                    3   1 6 1
                    4   3 5 10
                    5   3 3 7
                    6   3 3 3
                    7   1 5 3
                    8   1 5 1
                    9   2 1 3
                    10   3 7 5
                    11   4 3 9
                    12   2 4 8
                    13   1 7 4
                    14   1 4 4
                    15   1 5 7
                    16   4 5 3
                    17   4 8 8
                    18   4 6 7
                    19   4 8 10
                    20   1 2 10
                    21   4 5 10
                    22   2 5 10
                    23   1 6 7
                    24   1 5 2
                    25   2 1 5
                    26   4 5 8
                    27   4 7 10
                    28   3 4 8
                    29   4 3 9
                    30   1 1 1
                    31   4 1 3
                    32   3 8 7
                    33   3 5 10
                    34   2 5 1
                    35   2 5 4
                    36   1 1 3
                    37   4 8 4
                    38   4 7 4
                    39   1 4 7
                    40   3 6 10
                    41   4 2 5
                    42   2 4 10
                    43   3 3 6
                    44   4 3 10
                    45   3 4 3
                    46   2 2 4
                    47   2 2 9
                    48   1 2 4
                    49   1 2 7
                    50   2 1 4
                    51   3 8 4
                    52   2 3 7
                    53   4 4 4
                    54   2 6 7
                    55   4 6 3
                    56   3 4 6
                    57   2 5 3
                    58   2 2 8
                    59   4 5 1
                    60   4 2 1;
end;

