data;
param nombreJob := 40;
param nombreRessource := 3;
param duree := 1 2 2 10 3 9 4 5 5 4 6 8 7 1 8 9 9 3 10 4 11 8 12 10 13 7 14 8 15 10 16 9 17 3 18 1 19 9 20 1 21 8 22 7 23 9 24 9 25 7 26 7 27 4 28 3 29 3 30 3 31 8 32 6 33 7 34 4 35 5 36 4 37 3 38 10 39 4 40 6;
param capaciteRessource := 1 7 2 9 3 15;
param besoinRessource : 1 2 3 :=
                    1   4 2 2
                    2   1 3 7
                    3   2 8 2
                    4   2 5 5
                    5   2 5 1
                    6   1 7 3
                    7   4 5 9
                    8   1 4 4
                    9   2 8 2
                    10   1 3 7
                    11   1 4 4
                    12   1 7 7
                    13   1 5 2
                    14   4 3 9
                    15   4 7 5
                    16   4 7 3
                    17   2 2 6
                    18   1 8 6
                    19   3 2 4
                    20   1 2 3
                    21   4 6 8
                    22   4 3 8
                    23   3 7 2
                    24   3 3 10
                    25   2 5 1
                    26   1 2 8
                    27   4 5 3
                    28   3 8 3
                    29   2 1 8
                    30   2 5 10
                    31   2 1 7
                    32   4 6 4
                    33   4 4 8
                    34   3 2 9
                    35   2 6 10
                    36   1 3 1
                    37   3 3 4
                    38   2 2 9
                    39   2 2 10
                    40   4 4 9;
end;

