data;
param nombreJob := 40;
param nombreRessource := 3;
param duree := 1 8 2 5 3 3 4 9 5 4 6 3 7 3 8 7 9 6 10 6 11 9 12 4 13 10 14 1 15 9 16 2 17 4 18 3 19 2 20 2 21 9 22 1 23 1 24 1 25 7 26 8 27 7 28 2 29 9 30 9 31 2 32 2 33 5 34 2 35 10 36 7 37 1 38 10 39 4 40 2;
param capaciteRessource := 1 6 2 14 3 14;
param besoinRessource : 1 2 3 :=
                    1   2 5 10
                    2   4 4 6
                    3   2 3 9
                    4   3 8 2
                    5   2 5 5
                    6   3 5 9
                    7   4 7 1
                    8   2 2 1
                    9   2 2 10
                    10   3 7 1
                    11   3 1 8
                    12   3 7 2
                    13   1 1 1
                    14   2 7 10
                    15   2 8 8
                    16   3 6 1
                    17   3 7 9
                    18   3 3 3
                    19   1 7 3
                    20   1 4 8
                    21   1 4 2
                    22   2 6 6
                    23   4 7 4
                    24   3 1 2
                    25   1 8 7
                    26   1 1 7
                    27   3 8 9
                    28   4 8 3
                    29   2 5 10
                    30   2 6 2
                    31   1 8 2
                    32   3 4 4
                    33   2 8 6
                    34   4 4 3
                    35   3 5 8
                    36   3 7 4
                    37   3 1 2
                    38   4 5 2
                    39   2 4 1
                    40   3 3 8;
end;

