data;
param nombreJob := 40;
param nombreRessource := 3;
param duree := 1 8 2 3 3 8 4 1 5 1 6 6 7 3 8 2 9 8 10 5 11 10 12 7 13 5 14 5 15 7 16 5 17 2 18 7 19 7 20 5 21 10 22 5 23 6 24 4 25 4 26 5 27 6 28 3 29 3 30 2 31 7 32 8 33 7 34 1 35 9 36 9 37 5 38 9 39 3 40 5;
param capaciteRessource := 1 7 2 13 3 13;
param besoinRessource : 1 2 3 :=
                    1   2 6 10
                    2   3 7 6
                    3   1 5 6
                    4   4 8 7
                    5   2 1 3
                    6   2 3 6
                    7   3 3 2
                    8   2 7 2
                    9   1 8 5
                    10   1 7 8
                    11   3 7 7
                    12   4 7 9
                    13   4 5 10
                    14   1 1 5
                    15   1 6 1
                    16   3 1 10
                    17   1 2 5
                    18   3 4 7
                    19   2 5 2
                    20   1 5 2
                    21   4 7 5
                    22   4 8 3
                    23   2 1 8
                    24   2 8 9
                    25   2 7 8
                    26   2 6 5
                    27   1 2 3
                    28   1 3 1
                    29   1 5 4
                    30   4 1 7
                    31   3 7 4
                    32   1 6 8
                    33   3 5 6
                    34   4 3 4
                    35   3 8 9
                    36   1 7 6
                    37   1 1 2
                    38   3 1 1
                    39   3 8 5
                    40   3 6 6;
end;

