data;
param nombreJob := 70;
param nombreRessource := 3;
param duree := 1 5 2 2 3 3 4 8 5 4 6 2 7 1 8 8 9 8 10 8 11 8 12 9 13 3 14 4 15 5 16 5 17 7 18 9 19 4 20 7 21 5 22 10 23 2 24 9 25 2 26 6 27 8 28 4 29 1 30 5 31 9 32 1 33 5 34 7 35 1 36 1 37 8 38 10 39 10 40 10 41 7 42 6 43 6 44 8 45 4 46 9 47 6 48 4 49 8 50 1 51 9 52 5 53 2 54 2 55 2 56 8 57 6 58 10 59 9 60 8 61 6 62 10 63 5 64 9 65 6 66 9 67 6 68 9 69 7 70 4;
param capaciteRessource := 1 4 2 14 3 12;
param besoinRessource : 1 2 3 :=
                    1   3 1 7
                    2   3 2 2
                    3   2 5 8
                    4   2 8 7
                    5   2 7 10
                    6   2 7 10
                    7   4 5 9
                    8   1 6 1
                    9   4 5 4
                    10   3 6 8
                    11   3 3 8
                    12   3 6 8
                    13   2 5 4
                    14   1 2 4
                    15   3 7 8
                    16   4 4 9
                    17   3 3 2
                    18   1 8 6
                    19   4 4 7
                    20   3 3 3
                    21   2 6 10
                    22   4 4 10
                    23   4 8 10
                    24   4 3 6
                    25   4 6 2
                    26   4 1 5
                    27   3 6 8
                    28   3 3 6
                    29   1 4 5
                    30   2 4 1
                    31   3 2 8
                    32   2 5 5
                    33   1 6 5
                    34   2 4 9
                    35   1 5 1
                    36   2 3 4
                    37   4 4 1
                    38   1 4 5
                    39   3 1 6
                    40   2 2 7
                    41   2 7 3
                    42   4 3 10
                    43   2 2 2
                    44   4 4 1
                    45   4 6 6
                    46   3 3 3
                    47   4 4 10
                    48   4 2 7
                    49   1 7 4
                    50   2 3 7
                    51   1 6 4
                    52   3 4 9
                    53   4 2 4
                    54   3 6 4
                    55   4 1 5
                    56   2 7 3
                    57   3 5 8
                    58   4 5 4
                    59   4 7 1
                    60   2 5 4
                    61   4 5 5
                    62   3 7 9
                    63   1 4 7
                    64   1 4 10
                    65   3 7 6
                    66   1 5 7
                    67   2 8 3
                    68   1 1 8
                    69   2 5 2
                    70   4 8 6;
end;

