data;
param nombreJob := 70;
param nombreRessource := 3;
param duree := 1 9 2 2 3 2 4 5 5 7 6 2 7 4 8 3 9 3 10 1 11 4 12 2 13 2 14 4 15 5 16 7 17 4 18 1 19 6 20 6 21 3 22 2 23 9 24 6 25 9 26 2 27 4 28 5 29 1 30 8 31 7 32 4 33 5 34 7 35 5 36 7 37 8 38 8 39 6 40 3 41 10 42 7 43 5 44 6 45 2 46 5 47 7 48 7 49 7 50 8 51 7 52 7 53 6 54 1 55 4 56 4 57 1 58 1 59 7 60 6 61 6 62 4 63 2 64 5 65 5 66 6 67 1 68 8 69 4 70 10;
param capaciteRessource := 1 6 2 10 3 11;
param besoinRessource : 1 2 3 :=
                    1   3 2 5
                    2   1 8 8
                    3   1 8 1
                    4   4 6 5
                    5   4 2 6
                    6   3 8 4
                    7   3 7 7
                    8   1 5 7
                    9   1 6 6
                    10   2 3 7
                    11   2 3 10
                    12   4 8 4
                    13   1 2 8
                    14   3 8 10
                    15   2 1 1
                    16   4 5 3
                    17   3 5 3
                    18   1 1 4
                    19   3 7 7
                    20   4 2 3
                    21   2 4 4
                    22   3 1 2
                    23   2 8 8
                    24   3 2 2
                    25   3 5 3
                    26   1 5 3
                    27   2 1 4
                    28   1 4 3
                    29   4 4 8
                    30   1 4 7
                    31   3 1 5
                    32   4 5 10
                    33   2 2 6
                    34   4 8 3
                    35   2 6 8
                    36   2 8 2
                    37   2 6 3
                    38   3 8 1
                    39   3 2 7
                    40   3 3 8
                    41   2 3 10
                    42   1 1 3
                    43   3 4 9
                    44   3 4 3
                    45   3 2 9
                    46   2 8 9
                    47   2 4 1
                    48   2 5 4
                    49   4 2 3
                    50   2 3 1
                    51   4 5 4
                    52   4 3 8
                    53   2 3 5
                    54   4 3 9
                    55   1 5 6
                    56   1 5 9
                    57   2 3 7
                    58   1 3 10
                    59   1 6 1
                    60   3 7 10
                    61   2 6 5
                    62   3 3 1
                    63   2 2 9
                    64   3 8 5
                    65   3 3 3
                    66   4 3 9
                    67   1 1 9
                    68   4 5 1
                    69   1 5 4
                    70   3 4 5;
end;

