data;
param nombreJob := 70;
param nombreRessource := 3;
param duree := 1 1 2 4 3 7 4 5 5 2 6 3 7 6 8 5 9 1 10 10 11 7 12 8 13 4 14 6 15 4 16 6 17 2 18 6 19 5 20 3 21 1 22 2 23 3 24 9 25 2 26 10 27 1 28 1 29 2 30 6 31 7 32 7 33 1 34 6 35 6 36 8 37 8 38 2 39 4 40 2 41 8 42 9 43 3 44 7 45 5 46 9 47 6 48 5 49 3 50 4 51 6 52 8 53 9 54 3 55 8 56 3 57 2 58 8 59 5 60 3 61 7 62 10 63 3 64 10 65 8 66 5 67 5 68 10 69 7 70 4;
param capaciteRessource := 1 7 2 12 3 15;
param besoinRessource : 1 2 3 :=
                    1   1 5 3
                    2   2 6 6
                    3   2 4 7
                    4   2 4 8
                    5   4 3 4
                    6   2 1 9
                    7   4 6 6
                    8   2 6 4
                    9   2 6 4
                    10   3 7 2
                    11   3 4 3
                    12   1 2 5
                    13   3 5 9
                    14   3 2 10
                    15   2 6 10
                    16   2 1 4
                    17   1 8 1
                    18   2 1 5
                    19   1 1 8
                    20   1 2 4
                    21   2 4 2
                    22   3 6 8
                    23   4 5 10
                    24   2 3 7
                    25   1 3 9
                    26   1 2 7
                    27   4 3 5
                    28   2 4 3
                    29   4 2 7
                    30   1 3 9
                    31   4 8 7
                    32   1 1 5
                    33   4 3 3
                    34   2 8 3
                    35   4 7 8
                    36   3 8 10
                    37   1 3 9
                    38   4 3 3
                    39   3 5 2
                    40   2 1 10
                    41   3 7 4
                    42   1 8 2
                    43   1 3 9
                    44   4 1 1
                    45   3 6 3
                    46   3 6 10
                    47   2 3 9
                    48   1 6 4
                    49   1 1 4
                    50   4 7 9
                    51   2 8 10
                    52   3 3 2
                    53   3 2 6
                    54   2 8 2
                    55   1 3 3
                    56   1 2 4
                    57   3 1 2
                    58   4 5 5
                    59   3 5 3
                    60   4 3 6
                    61   4 8 9
                    62   1 7 9
                    63   2 2 8
                    64   2 7 6
                    65   3 7 1
                    66   4 4 6
                    67   1 6 9
                    68   1 1 7
                    69   2 2 8
                    70   1 1 8;
end;

