data;
param nombreJob := 100;
param nombreRessource := 3;
param duree := 1 5 2 4 3 8 4 7 5 1 6 6 7 3 8 4 9 7 10 3 11 5 12 5 13 5 14 3 15 4 16 5 17 10 18 4 19 9 20 3 21 6 22 3 23 1 24 10 25 7 26 7 27 5 28 5 29 2 30 9 31 1 32 10 33 5 34 1 35 9 36 6 37 4 38 2 39 6 40 2 41 1 42 5 43 9 44 9 45 7 46 6 47 2 48 6 49 3 50 3 51 2 52 8 53 8 54 5 55 5 56 8 57 1 58 7 59 4 60 3 61 3 62 10 63 1 64 7 65 7 66 6 67 10 68 1 69 2 70 5 71 10 72 9 73 10 74 9 75 5 76 8 77 6 78 2 79 3 80 10 81 8 82 4 83 5 84 7 85 2 86 2 87 9 88 3 89 8 90 3 91 3 92 5 93 4 94 10 95 10 96 8 97 2 98 2 99 7 100 9;
param capaciteRessource := 1 4 2 11 3 18;
param besoinRessource : 1 2 3 :=
                    1   1 6 8
                    2   3 7 6
                    3   1 4 9
                    4   3 5 4
                    5   4 1 3
                    6   4 4 4
                    7   4 1 4
                    8   2 4 5
                    9   3 1 5
                    10   4 6 9
                    11   3 5 9
                    12   3 1 6
                    13   3 5 6
                    14   1 8 5
                    15   2 3 7
                    16   4 7 3
                    17   1 8 4
                    18   3 2 9
                    19   3 3 9
                    20   2 5 5
                    21   4 2 1
                    22   3 2 4
                    23   2 8 8
                    24   1 2 8
                    25   2 5 3
                    26   3 7 3
                    27   4 6 6
                    28   2 4 8
                    29   3 8 1
                    30   4 5 5
                    31   4 1 10
                    32   4 2 7
                    33   3 6 7
                    34   3 7 8
                    35   4 4 9
                    36   1 2 10
                    37   4 5 8
                    38   4 6 1
                    39   2 7 10
                    40   4 5 3
                    41   1 2 6
                    42   3 4 5
                    43   1 4 4
                    44   1 3 3
                    45   1 7 1
                    46   1 6 8
                    47   1 3 8
                    48   2 1 4
                    49   2 7 8
                    50   1 6 1
                    51   2 5 2
                    52   1 8 8
                    53   3 5 1
                    54   1 2 7
                    55   3 5 5
                    56   3 3 7
                    57   4 4 9
                    58   3 2 9
                    59   4 4 1
                    60   1 4 4
                    61   4 8 6
                    62   4 1 7
                    63   2 5 8
                    64   4 2 8
                    65   3 6 1
                    66   4 7 1
                    67   3 2 4
                    68   1 4 7
                    69   4 6 9
                    70   4 3 1
                    71   4 5 9
                    72   3 1 2
                    73   4 5 3
                    74   4 2 6
                    75   1 1 1
                    76   2 3 10
                    77   1 2 7
                    78   4 3 7
                    79   3 4 1
                    80   3 4 7
                    81   3 4 7
                    82   4 2 9
                    83   2 3 3
                    84   3 6 7
                    85   3 5 2
                    86   2 3 4
                    87   3 4 3
                    88   1 7 3
                    89   3 6 7
                    90   4 5 9
                    91   3 2 7
                    92   4 1 1
                    93   3 6 2
                    94   3 3 5
                    95   1 5 9
                    96   1 6 9
                    97   2 1 7
                    98   3 3 5
                    99   4 5 1
                    100   1 7 4;
end;

