data;
param nombreJob := 100;
param nombreRessource := 3;
param duree := 1 1 2 2 3 5 4 8 5 1 6 4 7 2 8 4 9 8 10 2 11 7 12 3 13 6 14 5 15 8 16 5 17 8 18 8 19 4 20 7 21 5 22 4 23 8 24 8 25 9 26 7 27 8 28 3 29 10 30 10 31 4 32 6 33 9 34 9 35 10 36 9 37 5 38 10 39 2 40 9 41 6 42 8 43 6 44 7 45 2 46 8 47 8 48 2 49 5 50 1 51 10 52 8 53 8 54 3 55 8 56 10 57 3 58 9 59 3 60 8 61 7 62 7 63 1 64 5 65 8 66 6 67 1 68 6 69 9 70 10 71 4 72 2 73 5 74 8 75 8 76 5 77 6 78 10 79 1 80 2 81 10 82 3 83 10 84 7 85 6 86 7 87 4 88 2 89 8 90 2 91 9 92 9 93 3 94 8 95 1 96 9 97 5 98 4 99 9 100 1;
param capaciteRessource := 1 7 2 11 3 14;
param besoinRessource : 1 2 3 :=
                    1   3 5 5
                    2   3 5 6
                    3   3 3 6
                    4   1 8 7
                    5   1 1 6
                    6   1 1 9
                    7   4 1 7
                    8   3 6 10
                    9   2 5 1
                    10   3 8 2
                    11   3 6 9
                    12   2 6 8
                    13   3 7 10
                    14   1 4 9
                    15   3 1 9
                    16   1 4 4
                    17   3 7 7
                    18   4 6 6
                    19   4 3 6
                    20   1 7 9
                    21   4 8 7
                    22   3 4 5
                    23   1 8 6
                    24   2 2 9
                    25   3 3 4
                    26   2 6 1
                    27   2 3 3
                    28   4 1 9
                    29   4 4 10
                    30   1 2 8
                    31   2 8 7
                    32   1 7 7
                    33   3 1 6
                    34   2 2 9
                    35   2 4 1
                    36   2 3 3
                    37   2 5 3
                    38   1 7 8
                    39   2 3 3
                    40   1 8 5
                    41   3 2 10
                    42   4 4 6
                    43   4 8 6
                    44   1 4 10
                    45   1 4 1
                    46   4 5 5
                    47   1 1 10
                    48   2 2 5
                    49   2 4 4
                    50   1 7 5
                    51   2 3 7
                    52   3 2 7
                    53   1 8 10
                    54   3 7 6
                    55   4 4 7
                    56   2 4 2
                    57   2 3 1
                    58   3 5 1
                    59   2 8 4
                    60   4 5 5
                    61   3 6 10
                    62   3 1 5
                    63   1 7 6
                    64   2 3 2
                    65   4 5 7
                    66   1 3 10
                    67   4 7 5
                    68   4 7 1
                    69   4 5 7
                    70   3 3 7
                    71   3 7 2
                    72   1 4 2
                    73   3 7 6
                    74   2 2 8
                    75   1 2 5
                    76   2 6 6
                    77   4 1 5
                    78   2 6 3
                    79   4 7 7
                    80   4 5 2
                    81   3 1 6
                    82   2 3 2
                    83   4 5 10
                    84   2 1 7
                    85   4 2 6
                    86   1 4 4
                    87   2 7 6
                    88   2 1 7
                    89   2 1 3
                    90   4 1 1
                    91   1 8 2
                    92   3 3 5
                    93   3 3 10
                    94   2 2 8
                    95   1 1 5
                    96   2 8 5
                    97   4 6 9
                    98   3 1 10
                    99   1 4 5
                    100   2 8 10;
end;

